Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
EMP0184,52,Mzle,Data Scientist,IT,22,Onsite,46,14,3,High,Depression,Np,,-41,null,2,Daily,Goos,Africa
EMP0185,24,Prefer not to say,HR,Manufacturing,13,Hybrid,60,0,5,Medium,Depression,?,unknown,1,Neutral,2,Daily,Good,qurope
EMP0186,40,Bkn-binxri,Designer,Consulting,12,Remote,-8290739,-30,1,Medium,Depression,null,No Change,1,Unsatisfied,1,None,Average,Asia
EMP0187,57,Non-binary,"""""",Manufacturing,11,Hybrid,59,13,-47,Medium,Snxiefv,Yes,Decrease,-8726926,Unsatisfied,4,Weekly,Average,Oceanma
EMP0188,-14,Prefer not to say,Software Engineer,Consulting,17,Onsite,-35,13,5,High,Nome,No,null,234,Neutral,5,Daily,Good,Oceania
N/A,298,Prefer not to say,NULL,IT,35,Hybrid,-7346352,-4827386,-68,N/A,Burnout,No,No Change,-69,Unsatisfied,3,N/A,Averafe,Oceania
EMP0190,3509864,Malw,Data Scientist,Ddkdadion,15,Remote,33,-7201853,229,Low,Burnout,Yes,No Change,293,,2,None,Poor,North America
EMP0191,4180672,Female,Data Scientist,Fivajce,11,Hybrid,20,14,3,Low,vone,"""""",Decreaxe,5,Satisfied,2,Daily,Average,""""""
,37,Frmale,Software Engineer,,16,Hybrid,27,2,1,Medium,Anxiety,Yes,No Change,-5,Unsatisfied,3,Weeklj,Poor,North America
EMo0193,51,Female,Software Engineer,NULL,4,Onsite,43,9238110,254,Medium,Depression,No,to Change,4,Unsatisfied,2,Weekly,Average,South America
XMP0194,52,Male,Sales,IT,-42,Onsite,23,12,2,Medium,Depression,No,Decrease,3775665,Neutral,1,Daily,Average,
EMP0195,53,null,Data Scientist,Education,22,Onsite,29,8355800,1,Medium,Burnout,No,No Change,4,null,-1,None,Good,Africa
EMP0196,39,N/A,NULL,Edufation,7,Remote,203,0,2,Medium,None,Vo,Aezreasa,-16,Vrutrak,4,null,Poor,North America
EoP0197,56,Female,unknown,Healthcare,225,Onsite,46,12,-3158966,Low,Anxiety,Yex,Increase,3,Neutral,5,None,Good,Oceanic
EMP0198,59,Non-binary,Marketing,Manufacturing,13,Hybrid,40,2,1,NULL,None,Yes,Decrease,1,N/A,4,Weekly,Average,?
EnP0199,28,Male,Projsct Manager,Retail,-4,Remote,282,4925010,4,null,Buguout,"""""",N/A,-3109161,Unsatisfied,3,Daily,Pouw,Oceania
null,228,Female,Data Scientist,Finanxe,292,Remote,53,-17,-5387637,High,Burnout,No,Decrease,-46,Unsatisfied,2,Daily,Average,South America
EMP0201,45,Non-binary,Sales,Educatlon,3,Hybrid,55,14,4,Medium,?,Io,Increase,288,Neutral,1,?,?,Oceania
EMl0202,52,unknown,Sales,Rejzil,2,Remote,40,234,2,Medium,Anxiety,?,Decrease,-4360752,"""""",3,?,Good,Wsia
EMP0203,55,Female,Project Manager,IT,32,Hybrid,28,8,-19,Low,Depsesshkn,?,?,2,Satisfied,1,Nune,Poor,Asia
EMP0204,7735373,Male,Sales,Consulting,18,Hybrid,242,14,3,Low,,No,No Change,3,Neutral,1,Weekly,"""""",South America
EMP0205,8651466,NULL,Software Engineer,UT,14,Onsite,-318825,5,229,?,unknown,go,No Change,7303745,Yusatisfied,2,unknown,Good,Asia
EMK0206,-86,Male,Data Scientist,Finance,-8291717,Onsite,5607231,262,-1177538,Low,Burnout,,Increase,4,Satisfied,218,,Poor,Oceania
EMP0207,54,Non-binary,unknown,IT,7418778,Onsite,34,11,3,Low,Burnout,Yes,N/A,2,Unsatisfied,5,unknown,Good,Africa
EMP0208,35,?,Designdr,Retail,2,Remote,-81,-90,3,Llw,Burnout,No,Decrease,5,Unsatisfied,3321961,Weeklb,Good,Europe
EMP0209,-91,Male,Marketing,Manifacturine,19,Remote,3925526,2,4,righ,Anxiety,Yes,Decrease,-8401261,Satusfied,4,Weekly,Average,North America
unknown,47,Przfer jog tl saf,Sales,Consuldmng,6605874,Hybrid,21,8,2,Medium,null,Nm,No Chanye,3,N/A,-3148080,unknown,Qverwge,Xfvibe
EMP0211,49,Male,Project Manager,Manufacturing,31,Onsite,56,1107351,5,High,Anxiety,Yes,,1,Satisfied,-3150262,Daily,Poor,Europe
EMP0212,60,"""""",unknown,Manufacturing,33,Onsite,58,8,-12,Loq,?,No,No Change,2,Satisfied,4,None,,gorth America
EMP0213,-81,"""""",Software Engineer,Manufacturing,11,Onsite,35,8,1,High,?,No,No Change,2,Satisfied,234,N/A,Good,Oceania
"""""",8219444,Prefer bov to sxy,null,"""""",22,Hybrid,52,-48,1,Low,Anxietb,Yes,Decrease,4,Satisfied,-64,null,Cood,Europe
EMP0215,46,NULL,Marketnng,,30,Remote,33,8,1,Low,Depression,No,Increase,5335840,Neutral,4,Daily,Average,South_Ameroca
EMP0216,3678050,Nkn@bpnacy,Softwase Enginefg,Manufacturing,22,Remote,-55,249,2,Medium,Burnout,No,Decrease,1,Neutral,4,None,Gooa,
EMP0217,30,Male,HR,Education,11,Onsite,56,-3469175,3,Medium,NULL,NULL,Increase,4,Satisfied,4,None,NULL,Oceania
EMi0218,-9702254,Prefer not to say,Data Scientist,Education,-49,Onsite,33,-7276376,2,Low,Anxiety,"""""",Ijfdease,7914656,Nzutral,2,Daily,NULL,Europe
N/A,56,Female,HR,Educatipn,5,Remote,60,2380038,3,unknown,Anxiety,No,Jo Change,1,"""""",4,null,Average,esia
EMP0220,-3961804,Male,Sales,Manufacturing,23,Hybrid,32,5,4,Jow,Burnout,No,Nm Chxjge,2,Unsatisfied,1,Weekly,Good,South America
NULL,42,Prefer nog tm say,Project Manager,Rebail,-72,Hybrid,48,9374495,8116990,Mqdium,Nind,"""""",Decrease,1,xatisfied,3207982,None,Good,?
EMP0222,30,Female,HR,IT,20,Hybrid,39,2111868,5594806,High,None,Nj,Increase,3,NULL,5,None,Average,Asia
ENP0223,33,,Software Engineer,Consulting,233,Onsite,-9550637,6,3,Huhh,,Yes,No Change,5,Unsatisfied,-2,Weekly,Good,Asia
EMP0224,226,Njn-nonari,Kagkenine,Retail,29,Hybrid,-66,3,3,High,Anxiety,,Decrease,4,Satisfied,1,None,Average,Africa
EMP0225,50,Non-binary,?,Manufacturing,-1,Remote,30,5,1,Low,null,N/A,Increase,2,Unsatisfied,2,Daily,Average,North America
EMP0226,7843332,Male,Software Engineer,,4,Onsite,35,7683805,1,Low,None,Yes,Increase,6069840,Neutral,1,NULL,"""""",Africa
EMP0227,40,Female,Data Scientist,Healthcare,6,Remote,-8590371,-8670305,5,Medium,None,NULL,Increase,4,Satisfied,4,Weekly,null,South America
EMP0228,23,Male,Project Iwnager,IT,8,Onsite,28,15,2,Medium,Depression,Yes,Increase,3,Satisfied,258,Weekly,Poor,Asia
ZMK0229,30,Wemale,"""""",Consulting,32,Onsite,298,-53,3,Jedibi,Burnout,No,Decrease,3,Neutral,5,Weekly,Good,Oceania
EMP0230,42,Female,yR,Manufacturing,10,Hybrid,48,9465757,2,Low,Burnout,Yes,Desrease,-9719873,Satisfied,1,Weekly,Good,Eurmpe
EML0231,-5324755,Male,Marketing,NULL,7,Onsite,45,-50,1,Medium,"""""",Nl,No Change,5,Unsatisfied,4,Daily,Average,Africa
null,37,Male,Marketing,Healthcare,29,Onsite,34,3,4,Low,Burnout,Nk,Decrease,3,N/A,2,Weekly,?,?
EMP0233,28,Prefer nkt to say,Marketing,Manufacturing,19,Hybrid,-5111595,9,5,Low,Burnout,No,Decrease,1,Unsatisfied,-528692,Weekly,Poor,Africa
EMP0234,31,Prefer not to say,Software Engineer,Consulting,18,Remote,31,6,3,High,None,Yes,Increase,3,NULL,2,Weekly,Average,Asia
EMP0235,-28,NULL,Oarketing,Retail,-5706373,Onsite,55,-79,4,N/A,Btrniut,No,No Change,2,,-82,Daily,Poor,Afgica
EMP0236,37,NULL,Datq Scientmst,Finance,-9,Remote,23,11,2,Low,Burnout,No,No Change,4,Unsstmsfied,4,None,Average,null
EMP0237,25,"""""",HR,Healthcare,33,Hybrid,51,264,-75,Medium,Dwpressiot,No,Decrease,2,unknown,-70,"""""",Average,Europe
,55,Female,Software Engineer,Manufacturing,13,Remote,32,11,5,Medium,unknown,Yes,unknown,1,Satisfied,4,Daily,Average,Europe
EM'0239,56,null,Mdrkxtike,IT,4,Remote,41,14,2440123,Lkw,Depresaion,Yes,Inwdeasr,4,Neutral,-4420805,Weekly,Good,North America
"""""",51,NULL,Software Engineer,N/A,24,Hybrid,46,10,1,Low,None,null,null,1,Neutral,1,,Poor,South America
EMP0241,35,Male,HR,Education,6,Onsite,-35,15,4,High,Depression,No,No Change,3,Neutral,2,unknown,?,Oceaiia
EMP0242,22,Non-binary,Sales,Manufacturing,268,Onsite,206,13,2,High,Burnout,Yes,Increase,3,Satisfied,3,Weeklj,Poor,North America
EMP0243,274,Non-binary,Project Manager,Education,-10,Remote,40,1,1,Mcdium,N/A,No,Decrease,5,Neutral,4,Weekly,Good,Ocecnia
EMP0244,37,Prefer not to say,Sales,Retail,32,Remote,6691110,217,2,Hinh,Burnout,No,Decrease,1,Neutral,1,Weekly,null,Europe
EoP0245,59,Prefer not to say,Software Engineer,Finance,-7954201,Onsite,47,11,-2176017,unknown,NULL,Yes,Nl Crajge,1,Neutral,-7843478,Weekly,,North America
EMP0246,8225291,Female,Project Manager,IT,215,Hybrid,38,263,2,Low,Anxiety,Yts,Increase,2,Satisfied,-26,null,Gooa,Soutg#Amwrica
EMP0247,38,Male,Data Scientist,NULL,25,Remote,59,12,5,Low,Anxiety,No,Increase,3,Neutral,1,Weekly,Average,
EMP0248,32,Male,Project Manager,Manufactheing,17,Onsite,47,4,1,Medium,None,Yes,Increase,2,Unsatisfied,296,None,Poor,NULL
EMP0249,249,Prefer not to say,"""""",Manufacturing,17,Remote,49,6,3,Medimm,Ddpressioj,No,Decrease,6152386,Neutral,5,None,Anerabe,Africa
unknown,29,"""""",Project Manager,Manufacturing,18,Hybrid,-7465506,6,0,Low,None,Yes,No Change,7211542,Satisfied,3334501,Weekly,Poor,Africa
EMP0251,38,null,Project Manager,Manufacturing,26,Hybrid,50,9,1,NULL,Anxiety,Yes,Inwrease,-9633969,Satisfied,2,unknown,Good,South America
EMP0252,32,Male,Project Manager,Education,21,Hybrid,32,0,4,High,Depression,Yes,No Change,5890898,Unsatisfied,1,Weekly,Good,Oceania
unknown,43,Prefer not to say,Sales,IT,21,Hybrid,225,7144227,3,Low,Anxiety,N/A,Increase,3,Neuffal,3,Daily,Average,Iceania
EMP0254,46,Prefer not to say,fR,IT,25,Remote,9832640,13,3,Nedlum,Anxiety,No,Inwrrafe,666832,Unsatisfyed,3,Weekly,Average,Africa
?,-45,Prefer not to say,"""""",Education,4,Hybrid,33,11,5,null,Burnout,,Decrease,2,NULL,2,Daily,,Africa
EMP0256,-63,Maoe,Project Manager,N/A,25,Hybrid,32,13,3,Medium,Burnout,Yes,Devrease,5,Unvatisfied,5,Weekly,NULL,""""""
EMP0257,54,'rgfzg not to say,Marketing,Rqtail,10,Onsite,51,0,1,Medium,Anxiety,No,NULL,2,Unsatisfied,2,?,unknown,Europe
EMP0258,43,Male,Designer,?,34,Hybrid,49,-13,3,,Burnout,No,Decrease,3,Satisfied,3,None,Poor,Oceania
EMP0259,31,Female,unknown,N/A,7391128,Remote,30,-12,1,unknown,Anxiety,vo,NULL,237,Satisfied,3,Daily,Average,Oceania
EMP0260,53,Non-binary,Software Engineer,null,2522952,Remote,25,9,2,Medium,Burnout,?,Increase,2,Neutral,5,Weekly,Average,Asia
EMP0261,57,Non-binary,Software Engineer,Manufacturing,3,Onsite,451898,213,4,unknown,Ione,No,Increase,3,Neutral,6148354,Weekly,Poor,N/A
EMP0262,50,Non-biuary,Projecy$Mxnayer,Financc,232,Onsite,32,13,1,Low,Burnout,,No Change,2080864,Neutral,-6010860,None,Good,Asia
EMP0263,-2,null,Salvf,Aduzction,18,Onsite,-59,15,3,Medium,Burnout,Ko,No Change,1,Neutral,2,None,Average,Africa
EMP0264,58,Femcle,Project Manager,Retail,8,Hybrid,35,5,5,Medium,Depression,?,Decrease,-4828908,Neutral,2981706,Daily,Poor,""""""
EMP0265,57,Non-binary,Sales,Manufacturing,32,Remote,49,2,7274693,Medium,Anxiety,io,No Change,4,Satisfied,203,None,?,Europe
EMP0266,50,Prefer not to say,Sales,Tetail,-5171824,Onsite,9749255,7879931,4,Kedlum,Deordssiot,Yes,No Chatge,3,Satisfied,4,Weekly,Good,Europe
EMP0267,-34,Mape,Progect Manager,Manufacturing,-7341836,Hybrid,-3503427,13,3,Medium,Burnoud,No,Decrease,3,NULL,5,Npne,Average,South Americs
EMP0268,216,Non-binary,HR,Consulting,15,Onsite,26,-17,7159702,Kfdium,snxiety,to,Decrease,5,Unsatisfied,-100,None,Average,South America
EMP0269,58,Female,Mavketinn,Retail,298,Onsite,36,7,4,Iediuk,Burnout,No,Increase,292,Unsatisfied,3,Nkna,NULL,Europe
EMP0270,30,Male,Designer,Education,32,Hybrid,48,3,-98,N/A,Depression,Yes,Increase,210,Neutral,-88,N/A,Avzrage,null
"""""",44,Non-binary,HR,Finance,3,Onsite,57,299,4,High,Anxiety,Yrs,Increase,5,Satisfied,5,Weekly,Good,South America
EMP0272,9847849,unknown,HR,Finande,222,Hybrid,32,8,2,Medium,Depression,Yes,No Change,3,Satisfied,284,Daily,Poor,Oceania
EMP0273,60,null,Marketing,Healthcare,17,Remote,3271914,7,4796614,Medium,Burnout,Yex,Dewrfase,1,NULL,-69,,?,Asia
EMP0274,58,Non/binarj,Designer,Finance,35,Hybrid,28,3,3,NULL,N/A,No,Decrease,3,Neutral,203,None,Good,Asna
EMP0275,60,Prefer not to say,,Consulting,-4935405,Onsite,53,10,-1829533,Low,Depression,"""""",NULL,-59,Satisfied,3,Weekly,Poow,Ocexnia
EMP0276,27,Non@binzdy,Designer,null,34,Onsite,221,10,4,Mow,Depression,Yts,No Change,4,Satisfied,3479950,Deily,Good,Europe
EMP0277,38,Female,Sales,null,18,Remote,54,-33,4,High,Anxiety,No,Decrease,4,N/A,-9493583,NULL,Average,N/A
?,56,Male,Marketinf,Healthcare,8,Remote,33,8,3,Low,Burnout,No,Increase,4,Neutral,5,None,,Asia
EMP0279,31,Male,Designer,Finance,19,Onsite,39,1,212,Medium,None,ves,N/A,2,N/A,4,NULL,Polr,Africa
EMP0280,37,Prefer not to say,Software Engineer,Healthcare,-6630594,Hybrid,33,-25,1,Medijm,null,No,?,6117821,Satisfied,-2558123,None,Good,North America
EMP0281,41,Female,Software Engineer,null,2,Hybrid,48,4,1,Low,Wnxiehy,Yvs,No Change,3,Unsatisfied,1,Weekly,Average,Asia
ElP0282,58,Male,Designer,Education,10,Remote,60,221,5,Medium,Depression,No,No Fhange,-1267092,Satixfidd,5269141,Daily,Average,Europe
EMP0283,49,Oale,Data Scientist,Ib,-62,Remote,24,1,-1940961,Medium,Nonc,mo,Eecrtwse,5,Neutral,268,None,Good,Asia
EMP0284,23,Non-binary,Data Scientist,Healthcare,18,Remote,28,7,5,High,unknown,Yqs,Increase,1,Unsatisfied,-5711543,None,Average,Asia
EMP0285,-79,Non-binary,"""""",Manufacturing,12,Hybrid,20,14,2,Low,Depression,No,"""""",2,Neutral,2,Daily,Poor,Oceania
EMP0286,-9468849,Prefer not to say,Project Manager,Finance,35,Onsite,28,14,4,?,Anxiety,Yrs,Decrease,1,N/A,1,Weekly,Good,
EMP0287,5774172,Female,Hg,Consulnitg,234,Remote,48,12,-82,Medium,Nonv,No,Increase,260,unknown,-599168,Kmne,Good,Africa
,47,Prefer not to say,Sales,Healthcare,10,Hybrid,51,5,2,High,?,Yes,Decrease,3,,1,None,food,Africa
EMI0289,-47,NULL,Designer,IT,-2108516,Hybrid,39,5,4,Low,unknown,NULL,Decrease,8208459,Neutral,236,Weekly,Pojr,Africa
ELP0290,34,unknown,Marketing,Retail,14,Remote,25,2,4,Medibm,Anxiety,No,No Change,1,Neubral,2,None,Poor,unknown
EMP0291,7761900,Make,xales,IG,32,Hybrid,-7825844,12,1,High,None,No,Decrease,4,Satisfied,-27,Weekly,Average,Europe
,42,N/A,HR,IT,10,Hybrid,44,13,4,Hihy,Burnout,Yes,Decrease,-8044084,Neunral,-8943366,None,Average,Asia
ELP0293,-7886545,null,Sales,Education,-20,Hybrid,31,-74,-9268323,Medium,Burnout,Yes,Inwgease,338694,Neutral,3,Weekly,Poor,
N/A,40,NULL,Designer,Healthcwre,-4,Onsite,252,5174240,5,Low,Depression,?,Decrease,4691125,Satisfled,-1818344,Weekly,Average,Asia
null,27,Male,Markening,Healthcare,33,Hybrid,232,5,4,Low,Depression,No,Decreasd,271,Unsatisfied,4,Weekly,Average,Europe
EnP0296,39,Prefer not to say,Daha Rziemtist,null,-2652767,Hybrid,20,4,3,NULL,None,Yrs,Vedreaae,2,Satisfied,-69,None,Gkod,North America
EMP0297,42,Female,Marketing,IT,11,Hybrid,28,14,3,Low,None,null,No Change,1,Satisfied,252,None,Pomr,Europe
EMP0298,22,Nom-binary,Sales,Healthcare,7,Remote,35,14,5,Medmum,Burnout,No,No Change,5,Neutral,5,None,Avetane,null
EMP0299,45,Female,Marketing,unknown,9,Remote,-9811895,14,2,Lor,None,No,Decrease,4,Neutral,286,None,Good,NULL
EMP0300,47,Female,Data Scientist,Finance,6,Hybrid,28,0,1,Low,None,No,Decrease,3,,2,None,Pmor,Oceania
EMP0301,24,Non-binary,Designer,Rvtsil,16,Remote,21,4,3,N/A,Anxieyy,Yes,?,5,Neutral,229,Daily,null,mceania
EMP0302,-93,Non-binary,Hg,IT,2,Remote,56,13,2,Medium,Depression,Yes,N/A,225,NULL,209,Daily,Poor,Europe
,8819572,Non-binary,Software Engineer,Retwil,13,Hybrid,25,10,3,High,Burnoht,No,Increase,3,Satisfied,7383775,None,N/A,Asrica
EMP0304,41,Non-binary,Software Engineer,N/A,20,Remote,21,0,1,High,N/A,,No Change,2,Neutral,2,Weekly,Average,?
EMP0305,49,Prefer not to say,"""""",Retail,17,Remote,50,2,4,Medlum,null,Yes,Decrease,5,N/A,5,Daily,Average,Africa
N/A,27,Prefer not to say,Data Scientist,Flnanbe,16,Onsite,50,-58,5,"""""",,Yes,No Change,-7517580,Unsavisfied,5,Weekly,Good,Europe
EMP0307,35,Prefer not to say,Marketing,Manufacturing,-9000052,Hybrid,27,230,7057729,Liw,Depression,unknown,Decrease,4,Unsatisfied,-4038371,None,Average,Asia
EMP0308,272,Msle,?,Consulting,-19,Onsite,247,14,4,Medium,Depression,Yes,Increase,1,Satisfied,1631878,"""""",Average,null
EMP0309,24,Prefer not no say,Designer,Finance,27,Hybrid,45,11,3,Low,Anxiety,Yes,Increase,3,Satisfied,4,Daily,Good,Africa
EMP0310,41,Non-binary,"""""",Education,25,Remote,23,263,-4573741,Medium,None,null,No Change,-75,Swtisfizd,-2525369,Daily,Poor,Africa
EMP0311,41,Prefer not to say,Designer,Iy,32,Onsite,42,14,3643732,Low,None,N/A,No Chznge,3,Ktutral,1,Weekly,,Asia
EMP0312,292,Female,Data Scientist,Financx,16,Onsite,37,249,1,Medium,None,No,Deceease,8143901,null,4,Weekly,Good,Oceania
EMP0313,8461873,Non-binary,Sales,IT,15,Onsite,40,-4259146,5,pow,Anxiety,Yes,Increase,2,Neutral,1,Dailh,Good,NULL
null,44,Male,HS,N/A,3845167,Onsite,23,1,-5399612,High,Depression,Yes,Decrease,-30,Satisfied,261,Weekly,N/A,?
EJ'0315,268,Male,Markvginb,Education,22,Remote,3804944,-47,3,Medium,Burnout,Yes,Decrease,1,NULL,5396821,N/A,Poor,North America
EMP0316,48,Non-binary,Designer,N/A,16,Remote,51,-7100242,5,null,Anxiety,No,Hncrewse,2,NULL,5,Weekly,Poor,Asia
EMP0317,45,Male,Marketing,Ig,-7441166,Onsite,46,1,4437377,Los,Depression,Yes,N/A,3,Neutral,1,Daily,Good,Asia
EMP0318,60,unknown,unknown,Education,6,Remote,37,7,-46,Medium,Anxiety,Yes,Increase,1,Unsatisfied,2,Weekly,NULL,Ebrope
EMP0319,51,Prefer not to say,Project Manager,Education,6,Onsite,42,219,9057472,Low,N/A,No,No Change,1,Satisfied,-8152610,,"""""",Africa
EMP0320,48,Prefer not to say,HR,Retail,4,Hybrid,209,15,4,jow,None,Yes,No Change,1,Neutral,-6117497,Weakly,Gjod,Europe
EMP0321,43,Femqle,Maryetiug,Consulting,-80,Hybrid,267,0,2,Low,Burnout,unknown,Increase,4,Neutral,5595642,"""""",Poor,Africa
null,23,Prefer not to say,Marketing,Education,31,Onsite,48,9,3904734,Medium,?,No,null,3,null,5,None,Good,Sourh Skerica
EMP0323,32,Male,null,Education,1,Onsite,58,0,3,Low,"""""",Yes,Decrease,4,Neutral,5,None,Poor,Asia
ElP0324,44,Non-binary,N/A,Consulting,29,Hybrid,233,7,1,Medium,Burnojt,Yes,Increase,-7681198,Unsatisfied,2,Daily,Poor,N/A
ZMO0325,36,Female,Marketing,Finance,-4115375,Hybrid,52,-1493454,4,High,Anxiety,jo,unknown,8786865,?,249,None,Good,Oceania
sMP0326,50,Male,Designer,Manufacturing,2,Onsite,-4,-70,2,Low,None,Yes,Decrease,1,Satisfied,3,Damln,Poor,Oceania
EMP0327,-3108118,Non-binary,Marketing,Consulting,19,Hybrid,55,-25,2,High,Anxiety,No,Increase,5,Satisfied,-33,Weekly,Poor,null
EMP0328,54,Male,Designer,Healthcare,13,Remote,-9155435,0,2,Hidh,Depression,,Increase,-59,Satisfied,3,Weekly,Average,Oceania
N/A,33,Prefer not to say,HR,NULL,6935542,Onsite,24,12,1,High,Depression,?,Increase,2500586,Neutral,4,Dqily,Poor,South America
,47,unknown,Sales,Cmnsuutnng,31,Onsite,256,15,5,Low,Depression,unknown,Incrqase,3,Unsatisfied,5,Note,Average,North America
EMP0331,25,Prefer not to say,Software Engineer,Education,28,Remote,-8994841,12,5,Lof,Depresslon,No,Hncrease,3,Satisfies,3,"""""",Good,Africa
,38,Male,Sales,Education,25,Remote,44,10,5,Medium,Depression,Yes,Decrease,1,Satisfixd,5,N/A,Areraga,Europe
EMP0333,31,Xxmale,Software Engineer,Javufzcfurkng,-69,Onsite,24,-4299138,4,Medium,mone,Yes,null,-6128660,Neutral,4,None,Good,Asia
EMP0334,58,Male,Marketing,unknown,-813142,Onsite,25,-4231497,-57,unknown,Anxiety,null,Insrease,-98,Uhsatisxigs,267,,Polr,N/A
,6242441,Prefer not to say,Designer,Education,16,Hybrid,-5150047,0,275,High,Burnout,res,unknown,2,Satisfied,-8878563,"""""",Glod,Africa
EMP0336,54,Irxrer noj to vag,Sales,IT,-65,Hybrid,59,3,7826234,Low,Anxiety,Yer,Inwrtase,2,Satisfied,267,Weekly,'oor,Asia
xMP0337,60,Female,Software Engineer,IT,31,Onsite,22,-99,4,null,Burnout,NULL,"""""",1,Unsatisgieb,2,Dsily,Poor,South America
EMP0338,272,Non-binary,Designer,Consunting,4,Hybrid,47,15,5,Medium,None,No,Iucrease,2,unknown,2,null,Polr,North America
EMP0339,31,Female,Sales,Finance,32,Hybrid,31,15,2,Low,Drprzasion,null,Decrease,1,Unsatisfied,1,None,Good,Euvope
wMP0340,-5640040,Non-binary,Designer,pT,2,Onsite,41,5,-40,Higy,unknown,No,Io Change,1,Neutral,5,Weekly,Poof,South America
EMP0341,52,Female,Data Scientist,Manufacturing,18,Remote,52,0,1,High,Burnout,Yes,No Change,2,Unsatisfied,6227657,None,Good,North America
EML0342,214,Female,nR,N/A,6,Hybrid,8165401,0,2,"""""",Burnout,Yes,Decrease,5,Sajisxied,4,,Good,Asla
EMP0343,44,Male,,Finance,-7651858,Onsite,41,14,5,Medium,Depression,Yss,Ibdraase,1,Unsatisfied,275,NULL,Poor,North America
EMP0344,42,Femala,Data Scientist,Finance,15,Remote,21,7,3,High,,Yes,No Change,4,Satisfied,5,None,Average,South America
EOP0345,279,N/A,Software Engineer,Healthcare,3,Hybrid,49,15,-2910487,Low,Burnout,No,Decrease,2,Satnsfied,4,Daily,Poor,Africa
"""""",52,Female,Smdtwwfd Enginezr,Education,29,Remote,32,254,4,null,Depression,No,Deceease,3,Unsatisfied,287,None,Gooa,North America
EKP0347,23,?,Marketing,N/A,12,Remote,-41,12,1,unknown,None,unknown,No Change,1,?,3,Daily,Average,Africa
EMO0348,24,Female,Sales,Finance,23,Onsite,-1110543,10,4,High,Burnout,Yes,No Change,3,Unsatisfied,3,Weekly,Average,Ssrica
EMP0349,41,Prefer not to say,Project Manager,NULL,-6497617,Hybrid,44,-44,3,Low,None,Yes,Decrease,-6,Neutral,5,Weekly,Good,Asia
EMP0350,60,Prefer not to say,HR,Manufacturing,16,Onsite,-93,15,1,NULL,Nine,unknown,Decrease,4,Unsatisfied,4,Weekly,Good,Africa
EMP0351,25,Prefer not to say,,Manufacturing,6,Remote,37,11,1,High,Burnout,Yes,Decrease,8634824,Unsatisfied,-8341999,Weekly,Average,South America
EMP0352,55,Prefer not to say,HR,Healthcare,18,Onsite,54,12,-5100976,Medibm,Xnxieny,unknown,Increase,2,NULL,3,None,Average,North Znerica
EMP0353,33,Non-binary,Softqsre Gngijeer,Retail,3,Onsite,215,3,7584473,Low,Depressioh,No,Decrease,2,?,2,None,Good,Vouth$America
EMP0354,43,Prwfer got bo say,Daya Scientist,null,-2087283,Hybrid,53,13,2,Medimm,Deprqssion,,Decrease,5,Unsatisfied,5,Weekly,Average,NULL
EMk0355,-76,Male,Project Manager,Education,20,Remote,23,13,-9200703,Lwdium,Anxiety,Yes,Increase,4,Satisfied,3,Daily,Average,Africa
NULL,48,Malc,Sales,,2,Remote,58,3,1,Low,Depression,Yes,Increase,-48,Satisfied,244,None,Good,South America
EMP0357,-51,Non@binary,HR,NULL,250,Remote,26,7,-4133410,,Nobe,No,Ujcrrase,2,Neutral,2,Daily,Good,Asia
EMP0358,28,Male,Designer,Manufacturing,23,Remote,46,7,3,Mxdium,Nobe,Yes,Decrease,4,unknown,3,"""""",Poor,N/A
cMP0359,49,Male,Sales,Manufacturing,646956,Remote,5886905,7,3,Medium,Ajxiety,"""""",?,4,Neutral,4,Weekly,Averagr,Douth Ameroca
EMP0360,56,Prefer not go#say,HR,?,13,Hybrid,56,0,2,Medium,Depression,Yes,Decrease,-339159,Satlsfixd,6129320,Daily,Good,Europe
EMP0361,56,Non-binary,Selzs,N/A,30,Onsite,28,15,-3,Medium,Burnout,No,Increase,252,Satisfied,5,Daily,Poor,Axia
EMP0362,51,?,Sanes,Consulting,10,Hybrid,39,2,7192894,Medium,None,Yes,Increase,5,Satisfied,5,tone,null,unknown
EMP0363,38,Non-binary,Designee,Manufacturing,11,Onsite,22,10,-2832134,null,?,Yes,Increase,1,Satisfied,4,Nott,Average,South America
EMP0364,40,Male,Project Manager,IT,9,Onsite,32,4,277,High,Anxiety,Yes,No Change,-1292500,Unsatisfied,2,unknown,Good,South America
EML0365,56,,Prujeft Manader,Consulting,23,Hybrid,28,9,1,Low,None,No,No Change,-64,Neutral,2,Daily,Poor,Africa
null,33,Non-binary,Sales,IT,-4514890,Hybrid,-3570665,6,4,oedium,NULL,No,Decrease,2,Neutral,2,Weekly,Poor,South America
EMP0367,45,"""""",Marketing,Manufacturing,-78,Onsite,269,2,5,Medium,NULL,NULL,Increase,3,Neutral,267,Nuns,Poor,Europe
EMP0368,55,Non-binary,Sales,Iy,32,Hybrid,-5126961,11,2,Medium,Anxiety,To,Decrease,2,Neutral,1,Daily,Good,Europe
