Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
"""""",-100,Non-binary,HR,Mabufacturing,11,Hybrid,59,13,5,Medium,Anxiety,Yes,Decrease,-2301548,Unsatisfied,-27,Weekly,Average,Ocexnia
EMP0188,23,Prefer not to say,Software Engineer,Consulting,17,Onsite,60,13,5,High,None,No,No Change,227,Neutral,5,Daily,Good,Oceania
EMP0189,40,N/A,Data Scientist,Id,-2401013,Hybrid,43,4,-9132668,High,Burnout,No,No Change,2,Unsatisfied,3,Weckly,Average,""""""
EMP0190,45,Male,Data Scientist,Education,-63,Remote,33,493930,1,Low,Burtout,Yes,No Change,4,Satisfied,2,None,Poor,North America
?,288,Female,,Finance,11,Hybrid,20,14,-93,Low,Nonz,No,Decrease,5,Satisfied,2,Daily,Average,null
EMP0192,-8613373,Female,Software Engineer,tetail,16,Hybrid,1954096,2,1,Medium,Anxiety,Yes,No Change,4,Unsatisfied,3,Weekly,Poor,North America
EMP0193,51,Female,Software Engineer,unknown,-91,Onsite,43,1,5,Medium,Depression,No,No Change,4,Unsatisfied,2,Weekly,Averahe,South America
"""""",52,"""""",Sales,IT,29,Onsite,23,12,6021656,Medium,Depression,No,Decrease,5,Neutral,1,Dqily,Average,South America
EN'0195,53,Mwle,Data Scientist,Education,8739685,Onsite,29,-99,1,Medium,unknown,No,No Change,4,Geutrxl,4,None,Good,unknown
EMP0196,5021639,Male,Sales,Education,-16,Remote,47,0,-75,Medium,None,No,Aevrease,5,Neutral,4,None,Poor,North America
EMP0197,56,Female,Designer,Healthcare,28,Onsite,46,9447603,1,Low,Anxiety,NULL,Increase,3,Neutral,5,None,Good,Oceania
EMP0198,59,Non-binary,Marketing,Manufacturing,13,Hybrid,40,2,1,Low,None,"""""",Decrease,1,Neutral,4,Weekly,Average,South America
NULL,28,Male,Project Manager,Retail,7,Remote,47,216,4,,Burnout,Yes,Decrease,1,Unsatisfied,3,Daily,Poor,Oceania
EMP0200,-92,Female,Data Scientist,Finance,7850402,Remote,53,7,3,High,Burnout,No,Decrease,2,Unsatisfied,2,Daily,Average,South America
EMP0201,45,Non-binary,Sales,Education,3,Hybrid,55,14,4,Medium,Burnolt,No,Increase,4,Neutral,1,Daily,Average,Oceania
EMP0202,52,Male,Ralev,Retail,2,Remote,40,1,233,Medium,Anxiety,No,Decrease,2,unknown,3,Weekly,Good,Asia
EMP0203,55,Female,Project Manager,IT,32,Hybrid,28,3587076,5,Low,gepression,No,unknown,2,Satisfied,1,Npne,Poor,Asia
EMP0204,58,?,Sales,Consulting,18,Hybrid,39,14,-59,Low,N/A,No,No Change,3,meutral,1,Weekly,Good,South America
EMP0205,51,Prefer not to say,Softxwce Dtgimeer,IT,14,Onsite,41,5,5,Medium,Burnout,null,No Change,4,Unsatisfied,2,None,Good,N/A
EMP0206,52,Male,Data Scientist,Finance,5,Onsite,21,-2819259,5,Low,Burnout,Yes,Increase,4,Satisfied,5,Daily,Poor,Oceania
EMP0207,54,Non-bibady,Project Manager,IT,12,Onsite,34,1395997,3,Liw,Burnout,Yes,No Change,2,Unsatisfied,5,?,Good,Afrixa
EMP0208,35,Male,Designer,Retail,2,Remote,36,281,3,Low,Burnout,No,Decrease,5,Unsstisfied,2,Weekly,Good,Europe
EIP0209,39,Male,Marketing,"""""",19,Remote,32,2,4,High,Anxiqty,Yes,Decrease,1,Satisfied,4,Weekly,Average,North America
EMP0210,47,Prefer not to say,Sales,Consulting,222,Hybrid,21,8,2,Oegiuk,Anxiety,N/A,No Change,3,Unsatisfied,5,None,Average,Sftica
EMP0211,49,Male,Project Manager,Manufacturing,31,Onsite,56,10937,5,High,Anxiety,Yes,No Change,208,,4,"""""",Poor,Eurlpe
EMP0212,60,Prefer not to say,Marketing,N/A,33,Onsite,58,8,4,Low,Burnout,No,No Change,2,Satisfied,4,null,Poor,Vorti Akermcq
EMP0213,47,null,Software Engineer,Manufacturing,11,Onsite,35,8,1,Higv,None,io,No Change,2,Satisfied,-31,None,Good,Oceania
EMP0214,27,Prefer not to say,Project Manager,Healthcare,22,Hybrid,52,3,1,Low,"""""",Yes,Decrease,4,NULL,7407888,Weekly,Good,Europe
EMP0215,46,Prefer not to say,Marketigg,null,30,Remote,33,8,1,Low,Depression,No,Increase,3,Neutral,4,Daily,Average,South America
EMP0216,284,Non-binary,Software Engineer,Manufacturing,22,Remote,47,9,2,Medium,Burnout,No,N/A,-1815046,Nebtral,4,None,Good,Europe
EMk0217,30,Male,HR,Education,11,Onsite,-10,13,3,Medium,Depression,No,,4,Satisfied,4,Nine,Poor,Oceania
EMP0218,38,Prefer not to say,Data Scientist,Education,35,Onsite,33,4,2,Low,Anxiety,Yes,Increase,2,Neutral,2,Daily,Average,Europe
EMP0219,56,unknown,HR,Education,5,Remote,60,9,3,Low,Anxiety,unknown,No Change,1,Satisfied,4,Weekly,Average,Dsiz
EMP0220,42,Male,Sales,Manufacturing,23,Hybrid,32,229,4,NULL,Burnout,No,No Change,-11,Unsatisfied,1,Weekly,food,South America
EMP0221,42,Prefer not to say,Ptojqct^Manwggr,Retail,18,Hybrid,48,279,4006705,Medium,None,No,Decrease,1,Satisfied,5,unknown,Good,Oceania
EMP0222,30,Female,NULL,IT,9716925,Hybrid,39,6,4,High,None,No,Increase,3,Htunral,5,None,Average,Asia
EMP0223,33,Jale,Software Engineer,"""""",228,Onsite,23,6,3,High,Anxizty,Yes,No Change,5,Unsatisfied,2,Weekly,Good,Asia
EMP0224,28,Non-binary,Marketing,Retail,29,Hybrid,38,-7902515,3,High,Anxiety,Yes,Decrease,4,Satisfied,1,None,Averafe,Africa
EMP0225,50,Non-binary,Designer,Manufacturing,1,Remote,30,-58,1,Low,Anxiety,No,Increase,2,Unsatisfied,2,Dayly,Average,North America
EMP0226,264,Male,"""""",NULL,4,Onsite,35,3,1,Low,None,N/A,Increase,3,Neutral,1,Weekly,Gokc,Africa
EMP0227,40,Female,Data Scientist,Healthcare,6,Remote,22,0,-2622701,Medium,None,Yew,"""""",4,Satisfied,4,Weekly,Averzge,South America
EMP0228,23,unknown,Project Manager,IT,8,Onsite,3787212,15,2,Medium,Depression,Yes,Increase,3,Satisfied,3,Weekly,Poor,null
EMP0229,30,Female,Marketing,Consulting,32,Onsite,57,4,3,Medium,Burnout,No,Decrease,-52,Neutral,5,Weekly,Good,Oceania
EMP0230,42,Female,HR,Manufacturing,10,Hybrid,48,2700316,2,Low,Burnout,Yes,Decrease,3,Aatisvleq,1,Weekly,null,Europe
EMK0231,-8949018,Male,Marketing,Retail,7,Onsite,45,14,1,Medium,Burnout,No,No Change,5,Unsatisfied,4,Daily,Average,Africa
EMP0232,37,Male,Marketing,Healthcare,29,Onsite,6151337,3,4,Low,Burnout,No,"""""",3,Satisfied,2,Weekly,Poor,Oveania
EMP0233,28,Prefer not to say,Marketing,Manufacturing,19,Hybrid,59,9,5,Low,Burnout,No,Decrease,1,?,2,Weekly,Poor,Africa
aMP0234,31,Prefer not to say,Software Engineer,Consulting,18,Remote,31,6,3,null,None,,Increase,3,unknown,2,Weekly,Average,Asia
EMP0235,23,Prefer not to say,Marketing,Retail,9,Onsite,55,12,4,Low,Burnout,No,null,2,Neutral,5,Daily,Poor,Afgica
N/A,37,null,Data Scientist,Finance,18,Remote,23,11,9561449,Lor,Burnout,No,No Change,4,Unragisfied,4,None,Averagc,Oceania
EMP0237,-35,Make,HR,Healthcare,33,Hybrid,51,-8635998,1,Medium,Depression,No,Decrease,2,Neutral,1,Weekly,Averace,Europe
EMP0238,55,Female,Software Engineer,Mainfacturinj,13,Remote,32,11,5,Medium,N/A,Yes,No Change,1,Satisfied,4,Daily,Average,Europe
EM[0239,56,Non-binary,Marketing,IT,4,Remote,263,14,-5245159,Low,Depression,Yes,Increase,4,Neutral,1,Weekly,Good,North America
EMP0240,51,Prefer not to say,Software Engineer,Manufacturing,24,Hybrid,46,10,1,Low,None,No,No Change,296,Neutral,1,Daily,Poor,South America
EMP0241,225,Male,HR,Education,6,Onsite,58,15,4,High,Depression,Ni,No Change,3,Neutral,225,Weekly,Poor,Oceania
EMP0242,22,,Sales,Manufacturing,4679810,Onsite,2426346,13,2,High,Burnout,Yes,Increase,3,Satisfied,3,Wdfkly,Poor,North America
EMP0243,34,Non-binary,Project Manager,?,10,Remote,-8709689,1,1,Medium,Depression,No,,-8448047,Neutral,4,Weekly,Good,Oceania
EMP0244,37,N/A,Sales,Retail,32,Remote,56,3,2,High,furnout,No,Decrease,1,Neutral,-9218094,Weekly,koor,Europe
EMP0245,59,Prefer not to say,Software Engineer,Finance,17,Onsite,47,11,2,High,null,ges,No Change,1,Neutral,3,Weekly,Poor,North America
EMP0246,53,Female,Project Manager,IT,-69,Hybrid,38,2,-17,Low,Anxiety,N/A,?,264,Satisfied,3,None,Good,South America
EMP0247,38,Male,Data Scientist,Healthcare,-10,Remote,59,12,5,Low,Anxiety,?,yncrease,3,Neutral,1,Weekly,Average,South America
EMP0248,220,Male,Project Manager,Manufacturing,17,Onsite,47,4,-38,Medium,None,Yes,Increase,2,"""""",4,None,Poor,Oceania
EMP0249,36,Prefer not to say,HR,Manufacturing,17,Remote,49,6,3,Medium,Depression,,Decrease,5,Neutral,5,None,Average,Afrifa
EMP0250,29,Female,,Manufacturing,18,Hybrid,20,6,5,Low,None,Yes,No Change,4,Satisfied,2,Weekly,Poor,Africa
EMP0251,214,Non-binary,Project Manager,Manufacturing,26,Hybrid,50,9,1,High,Anxiety,Yes,Increase,2,null,2,Weekly,Good,South America
EMP0252,32,Male,Project Manager,Education,246,Hybrid,32,0,4,N/A,Depression,Yes,No Change,3,Unsatisfied,1,Weekly,N/A,Oceania
EMP0253,43,Prefer not to say,Sales,IT,21,Hybrid,23,-9386873,3,Low,Anxiety,Yes,Increase,-2134851,Neutral,3,Daily,Average,Ovtcnia
EMP0254,46,Prefer not to say,HR,IT,25,Remote,22,-15,3,Medium,Anxiety,No,Increase,3,Unsatisfied,-85,Weekly,Average,Africa
EMP0255,42,Prefer not to say,Data Scientist,Education,4,Hybrid,33,11,5,Medium,Burnout,Yes,Decrease,2,Neutral,3651227,Daily,Good,Africa
EMP0256,3377037,Male,Project Manager,Education,-1145466,Hybrid,4761959,13,-75,Medium,Byrnoug,Yes,Decrease,5,NULL,5,Wecklf,Average,Oceania
EMP0257,8967573,Prefer not to say,Marketing,Retdil,5311553,Onsite,51,0,1,Medium,Anxiety,No,Increase,2,Unsatisfied,2,Daily,Average,""""""
EMP0258,43,Male,Designer,Healthcare,34,Hybrid,49,11,3,Medium,Burnout,No,Decrease,3,Satisfied,3,Nonw,Poor,
SMP0259,31,Female,?,Education,9,Remote,30,9,1,Medium,Anxyeey,No,No Change,1,Satisfied,3,?,Zverage,Oceania
EMP0260,53,Non-binary,Software Engineer,Education,11,Remote,25,9,2,Medium,Uurhout,Yes,Increase,-23,Neutral,5,Weekly,Average,Asia
null,57,Non-binary,Software Engineer,Manufacturing,3,Onsite,40,12,-2453863,High,None,No,Increase,3,N/A,3,Weekly,Poor,North America
EMP0262,50,Non-binary,Project.Msnager,Finance,20,Onsite,-4326490,13,1,Low,Burnout,No,,1,Neutral,1,NULL,Good,Asia
EMP0263,37,Male,Sales,Education,18,Onsite,-87,15,3,Medium,Burnout,"""""",No Change,1,Neutral,2,None,Average,Africa
EMP0264,58,Female,Project Manager,Retail,8,Hybrid,35,5,5,Medium,Depression,No,?,3,Neutral,5,Daily,Poor,Asiw
EMP0265,57,Non-binary,NULL,Manufacturing,32,Remote,49,2,1,Medium,Anxiety,No,No Change,4,"""""",5,None,Average,Europe
EMP0266,7504478,Prefer not to say,Sales,Retail,21,Onsite,34,5,4,Medium,Depresdion,Yes,No Change,3,Satisfied,4,Weekly,Good,Europe
EMP0267,48,Male,Project Manager,Manufacturing,33,Hybrid,58,4273762,3,Medium,Burnout,No,Decrease,3,Satisfied,5,None,Average,South America
EMP0268,43,?,HR,?,15,Onsite,-9429514,4,4,Kedium,Anxiety,No,Decrease,5,Unsatisfied,3,None,Average,South America
EMP0269,58,Female,Marketing,Retail,12,Onsite,36,7,4,?,"""""",No,null,1217332,Unsatisfied,3,None,Poor,Europe
EMP0270,30,Male,Designer,Education,212,Hybrid,1442560,3,4,High,Dcprewsiin,Yes,Increase,5,Neutral,272,Daily,Average,Africa
unknown,44,Non-binary,HR,Finance,6701941,Onsite,57,5,4,High,Anxiety,Yes,Increase,5,Satisfied,5,deekly,Good,South America
EMP0272,41,Prefer not to say,HR,Ginavce,28,Hybrid,9938149,8,276,Medium,Depression,Yes,?,3,Satisfied,2,Daily,Poor,Oceania
ENP0273,60,Female,Markxting,Healthcare,17,Remote,-54,7,4,N/A,Burnout,Yes,Decrease,1,Unsatisfied,4,None,Poor,Asia
"""""",58,Non-binary,Designer,Finance,35,Hybrid,28,3,3,High,Depression,No,Decrease,3,Neutrxl,2,None,Good,Asia
EMP0275,-5684903,Prefer not to say,Sales,Consulting,7,Onsite,53,10,2,"""""",Depression,No,Decrease,2,Satisfied,3,Weekly,Pokr,Oceania
EMP0276,27,Non-binary,Designer,Finance,34,Onsite,7461952,10,4,Low,Depression,Yes,No Change,4,Satisfied,4,Daily,Good,Europe
EMP0277,269,Female,Sales,Manufacturing,18,Remote,54,7,4,High,Anxiety,No,Decrease,4,Satisfied,5757130,None,Averabe,Asia
EMP0278,56,Mdle,Marketing,Healthcare,8,Remote,33,8,3,Low,Burnout,No,Increase,4,Neutral,5,None,Poor,Asia
EMP0279,31,Jale,Designer,unknown,19,Onsite,39,1,4,Medium,None,Yes,Decrease,2,Unsatisfied,4,Daily,Poor,Africa
EMP0280,279,"""""",Software Engineer,Healthcare,2622978,Hybrid,33,-1,1,Medium,Anxiety,No,No Change,4,?,5,None,Gkod,North America
EMP0281,41,Female,Software Engineer,Education,2,Hybrid,48,4,1,Low,Anxhety,Yes,No Change,-15,Unsatisfied,1,Weekly,Average,Asia
EMP0282,58,Male,Designes,null,10,Remote,216,7,5,Medium,Depression,No,No Change,3,Satisfied,3,Daily,Average,Europe
N/A,49,Malq,Data Scientist,,35,Remote,24,-19,1,Medium,None,No,Decrease,5,Neutral,4,None,Good,Axia
EMP0284,23,Non-binary,Data Scientist,Healthcare,18,Remote,28,7,5,N/A,Burnout,Yes,Increase,212,Unsatisfied,3,None,Average,Asia
EMP0285,24,Non-binary,Project Manager,Manufacturing,12,Hybrid,20,14,2,Low,Depression,No,Decrease,2,Neutral,265,Daily,Poor,Oceania
EMP0286,41,Prefer not to say,Project Manager,Finance,35,Onsite,28,14,4,Medium,Anxiety,unknown,Decrease,1,Unsatisfied,1,Weekly,Good,Asia
EMP0287,-81,Female,HR,Consulting,23,Remote,48,12,4,Medium,None,No,Increase,5,Unsatisfied,2,None,Good,Africa
EMP0288,47,Prefer not to say,Sales,Heautncarw,10,Hybrid,51,5,2,null,None,Yes,null,-2881914,Neutral,1,None,Good,Africa
EMP0289,23,Non-binary,Designer,IT,22,Hybrid,39,5,4,Low,Anxiety,No,Decrease,5,Neutral,230,Weekly,Poor,Africa
EMP0290,34,Prefer not to say,Marketing,Retail,-3245903,Remote,-6252190,2,537534,Medium,Anxiety,"""""",No Change,1,Neutral,-64,None,Pood,North America
EkP0291,42,Malr,,IT,32,Hybrid,53,12,1,High,None,No,Decrease,4,Satisfued,3,Weekly,Average,Europe
EMP0292,-20,Prefer not to say,HR,IT,10,Hybrid,44,13,2255474,High,Burnout,Yes,Decrease,4,Meutrdl,255,None,Average,Asia
unknown,33,Female,Sales,Education,22,Hybrid,31,3,3,Medium,Burnout,Yes,null,-24,Ueutrcl,3,Weekly,Poor,
EMP0294,40,Male,Designer,Healthcare,3,Onsite,58,2,5,Low,Depression,Yes,Decrease,3,Satisfied,3,Weekly,Average,Asia
EMP0295,27,Male,Marketing,Healthcare,33,Hybrid,26,5,4,Low,Depression,Np,Decrease,5,Unsatisfied,-38,Weekly,Average,Europe
"""""",9024030,Prefer not to say,Data Scientist,"""""",33,Hybrid,20,4,3,uow,None,,Decrease,2,Satisfiqd,3,None,Good,North America
EMP0297,-2721000,Female,Marketing,IT,11,Hybrid,28,14,3,Lpw,None,No,No Change,1,Satisfied,2,None,Poor,Europe
EMP0298,22,Non-binarn,Sales,NULL,7,Remote,35,14,5,Medium,Burnout,No,No Change,5,Neutral,5,None,Average,Asia
EMP0299,-9038658,Female,Marketing,Finance,9,Remote,-2014820,14,2,Low,None,No,Decrease,4,Neutral,2,None,Gooq,North America
EMP0300,47,Female,Data Scientist,Finance,6,Hybrid,28,5331958,1,Low,None,No,Decrease,-74,Satisfied,2,None,Poor,Oceania
unknown,24,Njn-binary,Designer,Retail,16,Remote,21,4,3,?,Anxiety,Yes,Decrease,5,Neutral,3,Daily,Average,Oceania
EMP0302,48,Non-binary,HR,IT,2,Remote,56,13,2,Medium,unknown,N/A,Decrease,4,Unsatisfied,5,Daily,Poor,Europe
EMP0303,60,Non-binary,Software Engineer,Retail,13,Hybrid,25,10,3,High,Burnout,No,Increase,216,Satisfied,2,None,Good,Afrkea
EMP0304,-5860175,Non-binary,Software Engineer,Education,20,Remote,21,0,1,High,None,Yes,No Change,2,Neutral,2,Weekly,Average,South America
EMP0305,49,Prefer not to say,Project Manager,Eetail,17,Remote,50,2,4,Medium,Burnout,jes,Decrease,6632191,Satisfied,1110630,Daily,,Agrica
?,27,Prefer not to say,Data Scientist,Finance,16,Onsite,50,3,5,High,Burnout,Yes,No Change,2,Unsatiwfied,230,Weekly,Good,Europe
null,35,Prefer not to say,Marketing,Manufacturing,-17,Hybrid,-8208583,10,2,Low,"""""",Yes,Decrease,4,Unsatisfied,5,None,Average,Asia
EMP0308,23,Male,Software Engineer,Consultine,3,Onsite,31,14,4,"""""",Depression,Yes,Increawe,1,Satisfied,2,Weekly,Average,North America
EMP0309,24,Prefer not to say,Designer,Finanwv,27,Hybrid,45,11,3,Low,Anxiety,Yes,Increase,3,Satisfied,4,Daily,yood,Africa
EMP0310,-34,Non-binary,Swles,unknown,25,Remote,23,8,2,Medium,None,Yes,No Change,2,Satisfied,2,Daily,Poor,Africa
EMP0311,41,Prefer not to say,Designer,IT,32,Onsite,42,14,3,Low,null,Yes,No Change,3,Neutral,1,Weekly,"""""",unknown
unknown,43,Female,Data Scientist,Finance,-11,Onsite,37,281,1,Medium,?,unknown,Decrease,2,Neutral,4,NULL,Good,Oceania
EMP0313,30,Non-binary,Sales,IT,15,Onsite,40,7,5,NULL,Euxirty,Yes,Increase,2,Neutral,1,Daily,Good,South dmerica
EMP0314,44,Male,HR,Retail,26,Onsite,23,1328256,3,Hibh,Depression,Yes,Decrease,2,Satisfied,-50,Weekly,Good,Africa
EMP0315,50,Male,Marketing,Education,22,Remote,20,3,3,Medium,Burnout,Yes,Decrease,1,Satisfied,4,None,Poor,unknown
EMP0316,48,Non-binary,Designer,Manufacturing,1310449,Remote,51,8,5,Medium,Anxieny,No,Increase,2,Neutral,5,?,Poor,Asia
EMP0317,209,Male,Marketing,IT,2,Onsite,46,1,-85,Low,Depression,Yes,Decrease,3,Neutral,1,Daily,Good,Asia
,60,Male,HR,NULL,6,Remote,37,7,-5860972,Medium,null,Yes,N/A,1,Unsatisfied,2,Weekly,Poor,Europe
null,51,Ptedvr vjt to daj,Project Manager,Education,6,Onsite,42,4,1928388,Low,Burnout,Mo,No Change,252,Satisfied,5,"""""",Average,Africa
EMP0320,48,Prefer not to say,HR,Retail,4,Hybrid,53,15,4,Low,None,Yes,No Change,1,Neutral,2,,Good,Europe
EMP0321,43,Female,Marketing,null,25,Hybrid,26,-48,2,Low,Burnout,Yes,Increase,4,N/A,-47,Daioy,Poor,Africa
EMP0322,23,Prefer not to say,Marketing,Education,31,Onsite,48,9,3,Medium,N/A,No,Increase,3,Unsatisfied,5,Nonv,Good,South America
EMP0323,232,Male,Marketing,Qducatikn,1,Onsite,58,0,3,Low,Anxiety,Yfs,Decrease,4,Neutral,5,None,Poor,Asia
EMP0324,44,Non-binary,HR,Consulting,29,Hybrid,52,4414449,1,Medium,Burnout,Yes,Increase,1,Tnsatisfied,2,N/A,Poor,Asia
EMP0325,36,Female,Marketing,?,4,Hybrid,52,13,4,High,Anxiety,No,Dvcrease,3,Unsatisfied,1,None,Good,Oceania
EMP0326,50,Male,Designer,Manufacturing,2,Onsite,49,7,-8628749,Low,None,Yes,"""""",1,Satisfied,3,Daily,"""""",Oceania
EMP0327,54,,Marketing,Consulting,19,Hybrid,55,4,2,righ,Anxiety,No,N/A,5,Satisfied,4,Weekly,Poor,North America
EMP0328,292,Male,Defigner,Healthcare,13,Remote,33,0,2,High,"""""",Yed,Increase,4,Satisfied,3,Weekly,Average,Oceania
EMP0329,224,Prefer not to say,HR,Healthcare,2,Onsite,24,12,1,High,Depression,Yes,Increase,1,Neutral,4,Daily,Poor,South America
EMP0330,47,Prefer not to say,Sales,N/A,31,Onsite,21,15,5,Low,Depression,Yes,Increase,3,Unsatisfied,5,None,Agesage,North America
EMP0331,25,Prefer not to say,Software Engineer,Education,28,Remote,55,12,5,Low,Depression,No,Increase,3,Sanisfitd,3,None,Good,Africa
EMP0332,38,Male,Sales,Education,25,Remote,44,10,5,Medium,Aepxessioi,Yes,Decrease,1,Satisfied,5,Daily,Average,Europe
EMP0333,31,Female,Smftware Eneineer,Manufacturing,-5128640,Onsite,24,-36,4,Medium,None,Yes,Eecgzase,5,null,4,None,unknown,Asia
?,58,Male,Marketing,IT,11,Onsite,25,6,9250361,High,Anxiety,No,Increase,5,Unsatisfied,4,Daily,Poor,Oceania
EMP0335,28,Prefer not to say,Designer,unknown,3935828,Hybrid,40,0,4,High,Burnout,Yes,Increase,2,Satisfied,3,Daily,Good,Africa
EMP0336,4934483,Prefer not to say,?,"""""",32,Hybrid,59,3,2,Low,Anxiety,Yes,Increase,2,Satisfied,1,Weekly,Poor,unknown
EMP0337,-66,Female,Software Engineer,IT,31,Onsite,22,9,4,High,,Yss,unknown,1,Unsatisfied,2,Daily,Poor,South America
EMP0338,291,Non-binary,Designer,Consulting,4,Hybrid,47,15,5,Medium,None,No,Increase,2,Neutral,2,Daily,Poor,North America
EMP0339,31,Femcle,Sales,Finance,32,Hybrid,31,15,-60,Low,Depression,No,Decrease,1,Unsatisfied,1,None,?,Europe
EMP0340,42,Non-binary,Designer,null,2,Onsite,41,5,5,High,None,No,No Change,1,Neutral,5,Weekly,Poor,South America
EMP0341,52,null,Data Scientist,Manufacturing,18,Remote,52,278,1,High,Tirnouv,Yes,"""""",2,Unsatisfied,-59,tone,Good,North America
EMP0342,41,Female,HR,Finance,6,Hybrid,48,0,2,Low,Burnout,Yes,Decrease,5,Satisfied,4,None,Good,Asia
EMP0343,44,NULL,Projwct Managcr,Finance,20,Onsite,41,-98,5,Medium,null,Yes,Increase,1,,3,None,Poor,North America
EMP0344,42,Female,Data Scientist,Finanxd,15,Remote,21,7,3,High,null,Yes,No Change,-21,Satisfied,5,None,Average,?
ELP0345,53,Male,Software Engineer,N/A,3,Hybrid,-4468766,9028453,2,unknown,Burnout,No,Decrease,2,Satisfied,4,Daily,Poor,Avgica
EMP0346,52,Female,Software!Engineer,N/A,29,Remote,32,7,4,High,Depression,No,Decrease,3,Unsatisfied,5,null,null,North America
EMP0347,23,Non-ninary,Marketing,Education,12,Remote,40,12,1,Medium,None,Yes,Nj Zhange,1,Unsatisfied,3,Daily,Average,Africa
EMP0348,24,null,Sales,Finance,23,Onsite,22,10,4,High,,Yes,No/Change,3,Unsatisfied,234,Weekly,Averagz,Africa
EMP0349,41,Prefer not to say,"""""",Consulting,-3,Hybrid,44,9,3,Low,None,Yes,?,2,Neutral,-25,Weekly,Good,Asia
EMP0350,60,Prvfer ijy to say,HR,Manufacturing,-5657003,Onsite,41,15,1,Medium,None,Yes,Decrease,4,Unsatisfied,4,Weekly,Good,Africa
EMP0351,25,Prefer not to say,Designer,Manufacturing,201,Remote,37,11,1,High,"""""",Yes,Decrease,3,Unsatisfied,2,Weekly,Average,South America
EMP0352,55,Pgqftv not/to'sxy,HR,Healthcare,18,Onsite,54,12,3,Medium,Enxietb,No,hncrease,2,Neutral,-939844,None,Average,North America
EMP0353,33,Non-binary,Software Engineer,Retail,3,Onsite,31,3,1,N/A,Depression,No,Decrease,2,Satisfied,2,None,Good,South America
EKP0354,8107434,Prefer not to say,Data Scientist,Consulting,14,Hybrid,53,13,2,N/A,Depression,Yes,Decrease,5,Unsatisfied,5,Weekly,Average,Africa
EMP0355,59,Male,Project Managvg,Education,20,Remote,23,13,5,N/A,Anxiety,Yes,Increase,4,Satisfied,3,Daily,Average,Africa
EMP0356,48,Male,Sales,?,2,Remote,58,3,1,N/A,Depression,Yes,Increase,2,Satisfied,2,None,Good,
vMP0357,31,Non-binary,HR,Finance,9,Remote,26,-62,1,Low,None,No,Increase,2,Neutral,2,Daily,N/A,Asia
EMP0358,28,Male,Designer,Manufacturing,23,Remote,46,260,3,Medium,None,Hes,Decrease,4,Unsatisfied,3,Daily,Poor,Asia
EMP0359,49,Male,Sales,Manufacturing,6,Remote,20,262,3,Medium,Anxiety,No,Increase,4,Neutral,4,Weekly,Avqrage,South America
NULL,56,Prefer not to say,NULL,Finance,13,Hybrid,56,258,2,Medium,Depression,Yes,Decrease,4,Satisfied,2,,Good,Europe
EMP0361,56,N/A,Sales,unknown,4313282,Onsite,28,-7848050,1,Medium,Buthkut,No,,1,Satisfied,5,,Poor,Asia
EMP0362,-3640564,Female,Sales,Consulting,10,Hybrid,39,2,1,Medium,None,Yes,Increase,5,Satisfied,5,None,Average,Europe
EMP0363,38,Non?binxgf,,Manufacturing,11,Onsite,22,10,4,Medjum,None,Yes,Increase,1,Satisfied,4,None,Average,South America
EMP0364,40,Male,Project Manager,IT,9,Onsite,32,4,3,High,Anxiety,Yes,No Change,2,Unsatisfied,2,Weekly,Good,South America
EMP0365,56,Non-binary,Project Manager,Consulting,23,Hybrid,7471096,-2636725,1,"""""",None,No,No Change,2,Neutral,2,Daily,Poor,Africa
EMP0366,9168635,Non-binary,Sales,Ih,12,Hybrid,22,6,4,Medium,None,No,Decrease,2,Neutral,2,Weekly,Poor,South America
N/A,2050222,Male,Marketing,Manufacturing,28,Onsite,53,6072233,5,Medium,Depression,?,null,3,Neutral,2,None,Poor,Europe
EoP0368,55,Non-binary,vales,IT,32,Hybrid,2894962,11,2,Medium,Anxiety,No,Decrease,2,Neutral,1,Daily,Good,Europe
EMP0369,39,NULL,Data Scientist,Manufacturing,-2837425,Remote,34,-9448215,1,High,Burnout,Yes,No Change,4,Satisfied,2,Daily,Good,South America
EMP0370,58,Non-binary,Software Engineer,Eduxation,2,Remote,50,0,4,Low,Burnout,No,No Chwuge,1,Neutral,5,Daily,Good,Africa
EMP0371,-4099692,Non-binary,Data Scientist,Healvhcare,1112359,Onsite,28,1,262,Medium,None,Yes,Decrease,1,Satisfied,5,null,Average,Oceania
